STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
726400,14839, 19971015,   43.8,24,   31.6,24, 1028.9,24, 9999.9, 0,   9.9,24,   4.8,24,  11.1, 999.9,   50.0*,  35.1*, 0.00I,999.9, 000000,
726400,14839, 19971016,   45.9,24,   40.0,24, 1031.5,24, 9999.9, 0,   9.6,24,   3.1,24,  12.0, 999.9,   53.1*,  39.9*, 0.00I,999.9, 000000,
726400,14839, 19971017,   45.7,22,   39.2,22, 1028.4,17, 9999.9, 0,   9.1,22,   3.7,22,   7.0, 999.9,   53.6*,  37.9*, 0.00I,999.9, 000000,
726400,14839, 19971018,   46.7,24,   37.9,24, 1020.4,14, 9999.9, 0,   8.9,24,   5.9,24,  11.1, 999.9,   57.0*,  37.9*, 0.00I,999.9, 000000,
726400,14839, 19971019,   46.9,24,   39.7,24, 1016.0,24, 9999.9, 0,   8.3,24,   7.0,24,  12.0, 999.9,   61.0*,  37.0*, 0.00I,999.9, 000000,
726400,14839, 19971020,   42.5,24,   36.1,24, 1021.0,23, 9999.9, 0,   9.8,24,   7.4,24,  14.0, 999.9,   51.8*,  36.0*, 0.00I,999.9, 000000,
726400,14839, 19971021,   39.7,24,   27.6,24, 1020.4,24, 9999.9, 0,   9.9,24,   9.0,24,  15.9, 999.9,   46.0*,  36.0*, 0.00A,999.9, 000000,
726400,14839, 19971022,   35.7,24,   18.4,24, 1023.3,24, 9999.9, 0,   9.9,24,   8.2,24,  13.0, 999.9,   39.9*,  30.0*, 0.00A,999.9, 000000,
726400,14839, 19971023,   36.3,24,   26.7,24, 1016.9,23, 9999.9, 0,   9.2,24,   3.5,24,   8.9, 999.9,   45.0*,  28.0*, 0.02A,999.9, 010000,
726400,14839, 19971024,   44.9,24,   41.8,24, 1011.5,19, 9999.9, 0,   7.1,24,   5.6,24,  14.0,  16.9,   48.9*,  42.1*, 0.00I,999.9, 000000,
726400,14839, 19971025,   43.5,24,   38.6,24, 1019.7,22, 9999.9, 0,   9.4,24,  13.3,24,  15.9,  22.0,   46.0*,  41.0*, 0.00I,999.9, 000000,
726400,14839, 19971026,   39.7,24,   34.3,24, 1018.3,22, 9999.9, 0,   9.1,24,  15.8,24,  23.9,  32.1,   41.0*,  37.4*,99.99 ,999.9, 011000,
726400,14839, 19971027,   34.6,24,   26.8,24, 1013.8,21, 9999.9, 0,   9.1,24,  12.7,24,  22.9,  29.9,   37.9*,  30.0*,99.99 ,999.9, 011000,
726400,14839, 19971028,   35.3,24,   27.4,24, 1015.5,24, 9999.9, 0,   9.5,24,   9.5,24,  15.9, 999.9,   48.9*,  26.1*, 0.00I,999.9, 000000,
726400,14839, 19971029,   45.1,24,   31.9,24, 1015.4,24, 9999.9, 0,   8.0,24,   7.4,24,  14.0, 999.9,   57.9*,  37.0*, 0.00I,999.9, 000000,
726400,14839, 19971030,   48.7,24,   39.5,24, 1013.9,23, 9999.9, 0,   8.8,24,   7.9,24,  19.0,  22.9,   62.1*,  37.0*, 0.00I,999.9, 000000,
726400,14839, 19971031,   56.9,24,   50.7,24, 1003.5,21, 9999.9, 0,   6.3,24,  10.0,24,  17.1, 999.9,   64.0*,  51.8*, 0.00I,999.9, 000000,
726400,14839, 19971101,   53.4,24,   48.5,24,  997.5,19, 9999.9, 0,   7.5,24,  10.3,24,  14.0,  19.0,   55.9*,  46.0*,99.99 ,999.9, 010000,
726400,14839, 19971102,   40.0,24,   33.5,24,  995.3,22, 9999.9, 0,   9.9,24,   9.0,24,  13.0, 999.9,   46.0*,  37.0*,99.99 ,999.9, 010000,
726400,14839, 19971103,   36.5,24,   30.6,24,  999.9,19, 9999.9, 0,   9.6,24,   5.6,24,   9.9, 999.9,   43.0*,  33.8*,99.99 ,999.9, 011000,
726400,14839, 19971104,   39.0,24,   33.0,24, 1015.1,18, 9999.9, 0,  10.0,24,   7.0,24,  11.1, 999.9,   42.1*,  35.1*,99.99 ,999.9, 010000,
726400,14839, 19971105,   39.8,24,   34.7,24, 1024.6,21, 9999.9, 0,   8.7,24,   4.8,24,  11.1, 999.9,   43.0*,  37.0*,99.99 ,999.9, 010000,
726400,14839, 19971106,   41.3,24,   39.0,24, 1027.6,23, 9999.9, 0,   9.2,24,   9.5,24,  13.0, 999.9,   43.0*,  39.2*,99.99 ,999.9, 010000,
726400,14839, 19971107,   43.7,24,   37.1,24, 1025.4,22, 9999.9, 0,   9.9,24,   9.0,24,  13.0, 999.9,   46.4*,  41.0*, 0.00I,999.9, 000000,
726400,14839, 19971108,   38.1,24,   33.1,24, 1021.0,23, 9999.9, 0,   8.6,24,   4.6,24,   6.0, 999.9,   44.1*,  30.9*, 0.00I,999.9, 000000,
726400,14839, 19971109,   41.0,24,   33.0,24, 1017.2,22, 9999.9, 0,   7.9,24,   5.5,24,   8.0, 999.9,   43.0*,  39.2*, 0.00A,999.9, 000000,
726400,14839, 19971110,   37.4,24,   29.6,24, 1017.1,20, 9999.9, 0,   8.7,24,   9.7,24,  15.0, 999.9,   42.1*,  33.1*,99.99 ,999.9, 011000,
726400,14839, 19971111,   29.9,24,   18.1,24, 1020.2,24, 9999.9, 0,   9.9,24,   6.5,24,  11.1, 999.9,   34.0*,  25.0*, 0.00A,999.9, 000000,
726400,14839, 19971112,   26.5,24,   14.8,24, 1019.9,23, 9999.9, 0,   9.6,24,   9.1,24,  15.9, 999.9,   30.9*,  19.9*, 0.00H,999.9, 001000,
726400,14839, 19971113,   28.1,24,   20.5,24, 1015.7,23, 9999.9, 0,   8.8,24,   4.9,24,  15.0, 999.9,   35.1*,  19.9*, 0.00I,999.9, 000000,
726400,14839, 19971114,   36.1,24,   27.1,24, 1010.1,22, 9999.9, 0,   9.9,24,  13.8,24,  18.1,  20.0,   37.9*,  35.1*,99.99 ,999.9, 010000,
726400,14839, 19971115,   32.9,24,   29.3,24, 1012.9,15, 9999.9, 0,   7.1,24,  10.4,24,  18.1,  20.0,   37.0*,  28.0*,99.99 ,999.9, 011000,
726400,14839, 19971116,   25.7,24,   18.3,24, 1022.1,24, 9999.9, 0,   9.9,24,   9.9,24,  15.0, 999.9,   30.0*,  21.0*, 0.00A,  1.2, 000000,
726400,14839, 19971117,   24.7,24,   16.6,24, 1024.0,24, 9999.9, 0,   9.9,24,  11.6,24,  14.0, 999.9,   37.0*,  18.0*, 0.00A,999.9, 000000,
726400,14839, 19971118,   30.7,24,   23.6,24, 1017.7,24, 9999.9, 0,   9.5,24,  12.5,23,  17.1, 999.9,   39.0*,  27.0*, 0.00I,999.9, 000000,
726400,14839, 19971119,   28.2,24,   19.5,24, 1017.6,24, 9999.9, 0,   8.7,24,   8.0,24,  13.0, 999.9,   33.1*,  25.0*, 0.00I,999.9, 000000,
726400,14839, 19971120,   29.7,24,   25.2,24, 1014.5,22, 9999.9, 0,   4.9,24,   4.4,24,   8.9, 999.9,   37.9*,  23.0*,99.99 ,999.9, 010000,
726400,14839, 19971121,   33.4,24,   29.0,24, 1015.1,14, 9999.9, 0,   6.7,24,   7.7,24,  14.0,  16.9,   37.9*,  28.0*, 0.00I,999.9, 000000,
726400,14839, 19971122,   32.8,24,   27.7,24, 1014.6,22, 9999.9, 0,   8.9,24,   6.8,24,  17.1, 999.9,   41.0*,  23.0*, 0.00A,999.9, 000000,
726400,14839, 19971123,   25.3,24,   16.5,24, 1017.6,20, 9999.9, 0,   9.7,24,  11.4,24,  17.1,  22.0,   34.0*,  19.0*, 0.00I,999.9, 000000,
726400,14839, 19971124,   20.9,24,    8.9,24, 1027.2,24, 9999.9, 0,   9.9,24,   7.2,24,  14.0, 999.9,   28.9*,  14.0*, 0.00I,999.9, 000000,
726400,14839, 19971125,   38.6,24,   30.4,24, 1016.0,23, 9999.9, 0,   7.5,24,  10.7,24,  17.1, 999.9,   51.1*,  26.1*, 0.00I,999.9, 000000,
726400,14839, 19971126,   44.9,24,   36.3,24, 1006.5,23, 9999.9, 0,   7.1,24,  11.7,24,  25.1, 999.9,   48.9*,  41.0*, 0.00A,999.9, 000000,
726400,14839, 19971127,   35.9,24,   24.1,24, 1015.3,22, 9999.9, 0,   9.6,24,   8.8,24,  19.0, 999.9,   44.1*,  28.0*,99.99 ,999.9, 010000,
726400,14839, 19971128,   43.3,24,   40.8,24, 1009.6,20, 9999.9, 0,   3.9,24,   7.9,24,  14.0, 999.9,   48.0*,  39.0*,99.99 ,999.9, 110000,
726400,14839, 19971129,   40.3,24,   40.3,24, 1014.4,20, 9999.9, 0,   0.6,23,   5.6,24,   8.9, 999.9,   43.0*,  37.4*,99.99 ,999.9, 110000,
726400,14839, 19971130,   39.8,24,   37.4,24, 1009.7,20, 9999.9, 0,   4.4,22,  10.8,24,  19.0,  23.9,   42.1*,  34.0*, 0.00I,999.9, 000000,
726400,14839, 19971201,   35.8,24,   30.1,24, 1018.5,22, 9999.9, 0,   9.4,24,  10.6,24,  15.9,  22.9,   37.9*,  33.8*, 0.00D,999.9, 001000,
726400,14839, 19971202,   34.8,24,   28.3,24, 1022.3,23, 9999.9, 0,   9.9,24,   3.7,24,   7.0, 999.9,   37.0*,  33.1*, 0.00D,999.9, 000000,
726400,14839, 19971203,   34.8,24,   32.4,24, 1013.5,20, 9999.9, 0,   5.0,24,   3.5,24,   7.0, 999.9,   37.0*,  32.0*, 0.03G,999.9, 011000,
726400,14839, 19971204,   32.3,24,   29.7,24, 1005.9,19, 9999.9, 0,   7.6,24,   8.8,24,  12.0, 999.9,   33.8*,  30.0*, 0.00G,999.9, 001000,
726400,14839, 19971205,   26.1,24,   20.5,24, 1008.2,19, 9999.9, 0,   8.7,24,  12.9,24,  19.0,  20.0,   28.9*,  24.1*, 0.00H,999.9, 001000,
726400,14839, 19971206,   28.1,24,   22.7,24, 1010.8,23, 9999.9, 0,   9.4,24,  13.6,24,  18.1,  20.0,   33.1*,  24.1*, 0.00D,999.9, 001000,
726400,14839, 19971207,   30.5,24,   25.2,24, 1016.5,22, 9999.9, 0,   9.9,24,   9.5,24,  14.0, 999.9,   32.0*,  30.0*, 0.00D,999.9, 000000,
726400,14839, 19971208,   29.0,24,   26.9,24, 1018.5,22, 9999.9, 0,   6.8,24,   6.9,24,  11.1, 999.9,   32.0*,  26.1*, 0.00D,999.9, 011000,
726400,14839, 19971209,   32.0,24,   30.2,24, 1013.0,15, 9999.9, 0,   5.4,24,   8.4,24,  11.1, 999.9,   34.0*,  30.2*, 0.03G,  1.2, 011000,
726400,14839, 19971210,   33.3,24,   31.1,24, 1009.5,18, 9999.9, 0,   5.0,24,  15.7,24,  21.0,  28.0,   35.6*,  32.0*, 0.00G,  2.0, 001000,
726400,14839, 19971211,   32.2,24,   26.6,24, 1018.3,19, 9999.9, 0,  10.0,24,  10.3,24,  18.1,  20.0,   35.6*,  30.0*, 0.06G,  1.2, 000000,
726400,14839, 19971212,   29.6,24,   22.2,24, 1021.2,24, 9999.9, 0,   9.9,24,  10.1,24,  15.9,  21.0,   30.9*,  28.0*, 0.00G,  1.2, 000000,
726400,14839, 19971213,   26.8,24,   21.1,24, 1014.4,24, 9999.9, 0,   8.2,24,  10.9,24,  20.0, 999.9,   35.1*,  21.9*, 0.00D,  1.2, 000000,
726400,14839, 19971214,   29.6,24,   24.6,24, 1019.2,24, 9999.9, 0,   9.7,24,   6.0,24,  10.1, 999.9,   37.0*,  24.1*, 0.00D,  1.2, 000000,
726400,14839, 19971215,   35.0,24,   24.7,24, 1015.0,24, 9999.9, 0,   9.6,24,  12.7,24,  18.1, 999.9,   48.0*,  27.0*, 0.00D,999.9, 000000,
726400,14839, 19971216,   39.1,24,   29.9,24, 1011.6,23, 9999.9, 0,   9.9,24,  11.5,24,  18.1, 999.9,   42.1*,  34.0*, 0.00B,999.9, 000000,
726400,14839, 19971217,   36.5,24,   22.9,24, 1016.3,24, 9999.9, 0,   9.9,24,   5.1,24,   8.0, 999.9,   46.0*,  30.9*, 0.00D,999.9, 000000,
726400,14839, 19971218,   35.8,24,   27.5,24, 1013.3,24, 9999.9, 0,   8.9,24,   8.8,24,  12.0, 999.9,   41.0*,  32.0*, 0.00D,999.9, 000000,
726400,14839, 19971219,   39.4,24,   32.2,24, 1015.7,24, 9999.9, 0,   8.1,24,   4.9,24,  10.1, 999.9,   45.0*,  37.0*, 0.00D,999.9, 000000,
726400,14839, 19971220,   33.4,24,   28.7,24, 1022.3,21, 9999.9, 0,   9.0,24,   7.6,24,  11.1, 999.9,   37.0*,  30.0*, 0.00H,999.9, 001000,
726400,14839, 19971221,   28.5,24,   21.6,24, 1025.4,23, 9999.9, 0,   9.8,24,   5.1,24,  15.0, 999.9,   37.0*,  23.0*, 0.00D,999.9, 000000,
726400,14839, 19971222,   32.4,24,   28.6,24, 1017.0,22, 9999.9, 0,   8.1,24,  11.3,24,  15.0, 999.9,   33.8*,  30.9*, 0.05D,999.9, 010000,
726400,14839, 19971223,   30.5,24,   26.7,24, 1017.1,22, 9999.9, 0,   5.3,24,   7.0,24,  10.1, 999.9,   32.0*,  28.9*, 0.01D,999.9, 010000,
726400,14839, 19971224,   30.6,24,   26.5,24, 1014.9,23, 9999.9, 0,   5.7,24,   7.6,24,  15.9,  19.0,   33.8*,  28.0*, 0.00D,999.9, 001000,
726400,14839, 19971225,   30.7,24,   28.1,24, 1006.8,20, 9999.9, 0,   6.6,24,  10.4,24,  19.0,  21.0,   34.0*,  27.0*, 0.08C,  3.1, 001000,
726400,14839, 19971226,   27.0,24,   22.8,24, 1011.1,19, 9999.9, 0,   7.0,24,   8.4,24,  13.0, 999.9,   30.9*,  24.1*, 0.00D,  3.1, 000000,
726400,14839, 19971227,   24.3,24,   17.4,24, 1013.9,24, 9999.9, 0,   9.5,24,   6.0,24,  11.1, 999.9,   28.9*,  17.1*, 0.00D,  3.1, 000000,
726400,14839, 19971228,   21.7,24,   15.8,24, 1009.6,24, 9999.9, 0,   9.9,24,   7.5,24,  14.0, 999.9,   32.0*,  14.0*, 0.00D,  3.1, 000000,
726400,14839, 19971229,   28.9,24,   26.8,24, 1003.4,18, 9999.9, 0,   3.5,24,   6.9,24,  13.0, 999.9,   32.0*,  26.1*, 0.05G,  3.9, 011000,
726400,14839, 19971230,   22.3,24,   16.0,24, 1004.2,23, 9999.9, 0,   9.1,24,   9.5,24,  15.0, 999.9,   27.0*,  17.1*, 0.01G,  3.9, 001000,
726400,14839, 19971231,   18.0,24,    9.8,24, 1019.3,23, 9999.9, 0,   9.9,24,   8.4,24,  11.1, 999.9,   24.1*,  12.0*, 0.00G,  3.9, 000000,
726400,14839, 19980101,   24.6,23,   16.7,23, 1016.1,22,  992.4, 4,  10.0,23,  15.3,23,  22.0,  34.0,   41.0*,  10.4*, 0.00D,  3.9, 000000,
726400,14839, 19980102,   38.8,24,   32.0,24, 1012.6,24,  986.7, 4,   9.9,24,  13.6,24,  19.0,  23.9,   45.0*,  34.0*, 0.00D,  1.2, 000000,
726400,14839, 19980103,   49.6,24,   46.1,24, 1011.0,22, 9999.9, 0,   6.9,24,  15.2,24,  22.0,  28.9,   54.0*,  42.8*, 0.00H,  1.2, 110000,
726400,14839, 19980104,   33.3,24,   31.7,24, 1022.4,17, 9999.9, 0,   6.3,23,  11.5,24,  22.0,  28.0,   43.0*,  30.0*, 0.33G,999.9, 111000,
726400,14839, 19980105,   41.5,24,   40.3,24, 1015.3,16, 9999.9, 0,   3.1,24,   5.6,24,  11.1, 999.9,   53.1*,  37.0*, 0.37G,999.9, 110000,
726400,14839, 19980106,   35.9,24,   34.5,24, 1016.4,18, 9999.9, 0,   3.4,24,   4.0,24,  11.1, 999.9,   37.9*,  33.1*, 0.25G,999.9, 110000,
726400,14839, 19980107,   35.0,24,   32.1,24, 1018.5,22, 9999.9, 0,   8.1,24,  14.3,24,  24.1,  29.9,   37.9*,  28.9*, 0.47G,999.9, 110000,
726400,14839, 19980108,   33.5,24,   30.8,24, 1010.1,19, 9999.9, 0,   5.9,24,  21.2,24,  26.0,  34.0,   35.6*,  30.2*, 0.00G,  3.1, 001000,
726400,14839, 19980109,   30.5,24,   28.4,24, 1001.4,20, 9999.9, 0,   5.9,24,  12.2,24,  19.0,  21.0,   32.0*,  27.0*, 0.33G,  7.1, 101000,
726400,14839, 19980110,   12.5,24,    4.9,24, 1016.2,23,  988.2, 4,   9.1,24,  14.6,24,  19.0,  27.0,   30.9*,   3.0*, 0.00G,  7.1, 101000,
726400,14839, 19980111,    8.4,24,   -0.2,24, 1024.0,24,  996.3, 4,   9.9,24,   6.5,24,  11.1, 999.9,   14.0*,   3.0*, 0.00D,  5.9, 000000,
726400,14839, 19980112,   19.5,24,   14.9,24, 1019.4,21,  993.2, 4,   7.4,24,   4.3,24,  13.0, 999.9,   28.9*,  10.9*, 0.01D,  5.9, 111000,
726400,14839, 19980113,    4.3,24,   -5.6,24, 1025.8,24, 9999.9, 0,   9.9,24,  11.0,24,  15.0,  23.9,   17.1*,  -4.0*, 0.00B,  5.9, 000000,
726400,14839, 19980114,   12.7,24,    5.5,24, 1029.7,18, 1003.6, 4,   7.5,24,   8.9,24,  17.1, 999.9,   24.8*,   3.0*, 0.00H,  5.1, 101000,
726400,14839, 19980115,   27.0,24,   25.1,24, 1016.0,16, 9999.9, 0,   4.6,24,   7.1,24,  14.0, 999.9,   28.9*,  24.1*, 0.07D,  7.9, 111000,
726400,14839, 19980116,   27.7,24,   23.0,24, 1014.6,24, 9999.9, 0,   9.1,24,   7.7,24,  12.0, 999.9,   28.9*,  26.1*, 0.00H,  7.1, 101000,
726400,14839, 19980117,   27.2,24,   23.9,24, 1012.0,23, 9999.9, 0,   6.3,24,   5.6,24,  11.1, 999.9,   28.9*,  25.0*, 0.00H,  5.9, 101000,
726400,14839, 19980118,   20.2,24,   15.0,24, 1016.8,23,  989.7, 4,   7.4,24,   8.4,24,  11.1, 999.9,   26.1*,  14.0*, 0.00D,  5.9, 100000,
726400,14839, 19980119,   22.7,24,   19.5,24, 1018.9,24, 9999.9, 0,   6.1,24,   7.5,24,  12.0, 999.9,   28.4*,  17.1*, 0.00C,  5.9, 100000,
726400,14839, 19980120,   24.6,24,   19.1,24, 1021.3,24, 9999.9, 0,   8.9,24,   5.1,24,  11.1, 999.9,   28.0*,  21.9*, 0.00H,  5.1, 101000,
726400,14839, 19980121,   29.6,23,   26.4,23, 1021.7,19,  996.1, 4,   5.5,23,  14.7,23,  17.1,  22.9,   30.2*,  28.0*, 0.00H,  5.9, 101000,
726400,14839, 19980122,   29.9,24,   27.4,24, 1021.4,15, 9999.9, 0,   5.1,24,  14.5,24,  18.1,  22.0,   30.2*,  28.4*, 0.00H,  9.1, 111000,
726400,14839, 19980123,   30.2,24,   28.0,24, 1014.4,20, 9999.9, 0,   4.7,24,   8.8,24,  14.0, 999.9,   32.0*,  28.0*, 0.04C,  9.8, 111000,
726400,14839, 19980124,   27.6,24,   22.1,24, 1016.6,23,  990.3, 4,   7.3,24,   4.4,24,   7.0, 999.9,   30.2*,  26.1*, 0.00D,  7.9, 101000,
726400,14839, 19980125,   22.2,24,   19.3,24, 1019.2,22,  992.4, 6,   5.2,24,   5.0,24,   8.9, 999.9,   28.4*,  15.8*, 0.00H,  7.9, 101000,
726400,14839, 19980126,   31.2,24,   29.1,24, 1019.9,21,  993.7,11,   3.5,24,   3.9,24,  10.1, 999.9,   34.0*,  28.0*, 0.04D,  9.1, 101000,
726400,14839, 19980127,   31.7,24,   29.6,24, 1018.5,24,  992.5,22,   2.7,24,   6.4,24,  12.0, 999.9,   34.0*,  28.4*, 0.00D,  5.1, 100000,
726400,14839, 19980128,   31.7,24,   30.3,24, 1013.9,24,  988.0,24,   2.5,24,   5.4,24,   8.9, 999.9,   34.0*,  30.0*, 0.00D,  5.1, 110000,
726400,14839, 19980129,   31.9,24,   29.6,24, 1009.7,24,  984.0,23,   3.9,24,   9.0,24,  15.9,  21.0,   33.8*,  30.0*, 0.01G,  3.9, 111000,
726400,14839, 19980130,   29.2,24,   25.7,24, 1016.8,24,  990.8,21,   8.8,24,   5.7,24,   8.0, 999.9,   30.9*,  28.0*, 0.00G,  3.9, 110000,
726400,14839, 19980131,   28.8,24,   25.9,24, 1017.6,24,  991.4,19,   5.2,24,   8.3,24,  14.0, 999.9,   37.9*,  25.0*, 0.00C,  3.1, 100000,
726400,14839, 19980201,   35.4,24,   31.0,24, 1011.6,24,  985.8,24,   6.8,24,   9.1,24,  12.0, 999.9,   37.9*,  33.1*, 0.00D,  3.1, 110000,
726400,14839, 19980202,   34.0,24,   27.3,24, 1013.8,24,  988.0,24,   7.7,24,  10.4,24,  15.9,  22.9,   37.0*,  30.9*, 0.13G,  2.0, 110000,
726400,14839, 19980203,   31.1,24,   28.1,24, 1025.5,24,  999.3,22,   6.8,24,   4.4,24,  12.0, 999.9,   34.0*,  28.9*, 0.00G,  2.0, 101000,
726400,14839, 19980204,   27.6,24,   24.4,24, 1024.2,24,  997.9,24,   9.9,24,  10.4,24,  14.0,  19.0,   30.9*,  24.1*, 0.00D,  2.0, 000000,
726400,14839, 19980205,   29.7,24,   26.2,24, 1019.9,24,  993.8,24,   9.9,24,  14.0,24,  18.1,  23.9,   32.0*,  27.0*, 0.00D,  2.0, 000000,
726400,14839, 19980206,   30.2,24,   27.1,24, 1020.0,24,  993.9,24,   9.0,24,   6.3,24,  10.1, 999.9,   35.1*,  24.8*, 0.00D,  2.0, 000000,
726400,14839, 19980207,   29.3,24,   28.3,24, 1019.9,24,  993.7,24,   4.3,24,   1.8,23,   7.0, 999.9,   33.1*,  24.8*, 0.00D,  1.2, 100000,
726400,14839, 19980208,   30.6,24,   27.2,24, 1019.7,24,  993.6,24,   9.2,24,   3.4,24,   7.0, 999.9,   32.0*,  28.2*, 0.00D,  1.2, 100000,
726400,14839, 19980209,   27.8,24,   26.3,24, 1019.0,24,  992.9,24,   2.4,24,   5.0,24,  44.1, 999.9,   34.0*,  21.2*, 0.00D,  1.2, 100000,
726400,14839, 19980210,   30.1,24,   28.8,24, 1018.9,24,  992.7,24,   0.7,24,   2.3,24,   6.0, 999.9,   36.0*,  24.8*, 0.00D,999.9, 110000,
726400,14839, 19980211,   35.9,24,   34.3,24, 1009.5,24,  984.0,23,   1.4,24,   8.0,24,  17.1,  25.1,   37.4*,  35.1*, 0.26D,999.9, 110000,
726400,14839, 19980212,   33.6,24,   27.1,24, 1010.6,24,  984.9,22,   8.5,24,  12.7,24,  20.0,  27.0,   36.0*,  30.0*, 0.75G,999.9, 110000,
726400,14839, 19980213,   30.9,24,   27.8,24, 1016.4,24,  990.5,22,   5.1,24,   5.0,24,   8.9, 999.9,   34.0*,  28.0*, 0.00G,999.9, 100000,
726400,14839, 19980214,   34.6,24,   30.3,24, 1022.6,24,  996.5,24,   5.3,24,   4.2,24,  11.1, 999.9,   39.9*,  32.0*, 0.00D,999.9, 100000,
726400,14839, 19980215,   38.2,24,   31.8,24, 1021.4,24,  995.5,24,   6.8,24,   9.6,24,  15.0,  19.0,   50.0*,  32.0*, 0.00D,999.9, 100000,
726400,14839, 19980216,   38.5,24,   33.3,24, 1018.2,24,  992.4,24,   8.7,24,   8.6,24,  14.0, 999.9,   42.1*,  37.0*, 0.00D,999.9, 110000,
726400,14839, 19980217,   37.1,24,   36.1,24, 1008.3,24,  982.8,23,   1.8,24,  13.2,24,  18.1,  22.0,   37.9*,  36.0*, 0.19G,999.9, 110000,
726400,14839, 19980218,   37.2,24,   34.2,24, 1001.9,24,  976.5,23,   8.4,24,  16.4,24,  20.0,  22.9,   37.9*,  36.0*, 0.00G,999.9, 111000,
726400,14839, 19980219,   36.8,24,   33.7,24, 1010.5,24,  984.8,24,   7.9,24,   6.6,24,  14.0, 999.9,   39.0*,  35.1*, 0.00D,999.9, 100000,
726400,14839, 19980220,   35.1,24,   32.8,24, 1011.8,24,  986.1,24,   7.4,24,   4.6,24,   6.0, 999.9,   39.0*,  33.1*, 0.03G,999.9, 111000,
726400,14839, 19980221,   35.4,24,   31.7,24, 1016.1,24,  990.2,23,   7.9,24,   5.6,24,   8.9, 999.9,   39.9*,  33.1*, 0.00G,999.9, 110000,
726400,14839, 19980222,   38.3,24,   34.2,24, 1018.5,24,  992.7,24,   7.1,24,   4.6,24,  10.1, 999.9,   44.1*,  35.1*, 0.00D,999.9, 100000,
726400,14839, 19980223,   34.6,24,   31.4,24, 1015.6,24,  989.7,24,   2.9,24,   3.7,24,   8.9, 999.9,   43.0*,  30.9*, 0.00D,999.9, 100000,
726400,14839, 19980224,   41.7,24,   35.0,24, 1011.9,24,  986.4,24,   7.8,24,   9.0,24,  16.9,  21.0,   48.0*,  37.4*, 0.23G,999.9, 110000,
726400,14839, 19980225,   35.5,24,   32.4,24, 1017.9,24,  992.1,24,   8.1,24,   5.1,24,  14.0, 999.9,   45.0*,  26.1*, 0.00G,999.9, 100000,
726400,14839, 19980226,   42.4,24,   35.6,24, 1009.4,24,  983.7,23,   9.5,24,  15.3,24,  22.9,  30.9,   48.0*,  39.0*, 0.00C,999.9, 000000,
726400,14839, 19980227,   42.8,24,   37.8,24,  998.4,24,  973.3,24,   8.7,24,  18.2,24,  25.1,  29.9,   46.4*,  39.2*, 0.53G,999.9, 110000,
726400,14839, 19980228,   39.5,24,   32.9,24, 1006.3,24,  980.8,24,   9.9,24,   7.3,24,  13.0, 999.9,   46.9*,  32.0*, 0.04G,999.9, 010000,
726400,14839, 19980301,   35.6,24,   29.6,24, 1008.3,24,  982.8,24,   9.9,24,   5.2,24,   8.0, 999.9,   42.1*,  33.1*, 0.00G,999.9, 010000,
726400,14839, 19980302,   34.2,24,   28.6,24, 1008.5,24,  982.8,24,   7.9,24,   5.9,24,   9.9, 999.9,   37.4*,  30.2*, 0.01G,999.9, 101000,
726400,14839, 19980303,   31.0,24,   27.1,24, 1006.4,24,  980.7,24,   8.0,24,   7.1,24,  10.1, 999.9,   36.0*,  28.0*, 0.06G,999.9, 111000,
726400,14839, 19980304,   29.9,24,   21.3,24, 1012.2,24,  986.3,24,   9.9,24,   6.1,24,  10.1, 999.9,   33.8*,  27.0*, 0.00G,999.9, 000000,
726400,14839, 19980305,   32.2,24,   24.9,24, 1020.4,24,  994.3,24,   9.9,24,   6.9,24,  11.1, 999.9,   36.0*,  30.0*, 0.00D,999.9, 001000,
726400,14839, 19980306,   33.1,24,   28.6,24, 1020.5,24,  994.6,24,   7.1,24,   6.9,24,  11.1, 999.9,   36.0*,  28.4*, 0.08G,  2.0, 101000,
726400,14839, 19980307,   32.4,24,   24.8,24, 1020.8,24,  994.7,24,   9.4,24,   5.8,24,  15.0, 999.9,   39.0*,  27.0*, 0.01G,999.9, 000000,
726400,14839, 19980308,   34.6,24,   31.1,24, 1010.5,24,  984.7,24,   6.8,24,  17.5,24,  22.9,  28.9,   37.0*,  33.1*, 0.00G,999.9, 111000,
726400,14839, 19980309,   30.1,24,   23.5,24, 1004.8,24,  979.1,24,   7.5,24,  22.3,24,  32.1,  42.9,   35.1*,  23.0*, 0.20D,999.9, 111000,
726400,14839, 19980310,   16.4,24,    3.4,24, 1026.1,24,  999.4,24,   9.9,24,  13.1,24,  19.0,  30.9,   21.0*,  10.9*, 0.00D,999.9, 000000,
726400,14839, 19980311,   15.9,24,    0.6,24, 1034.7,24, 1007.7,24,   9.9,24,  10.8,24,  15.9,  21.0,   19.9*,  10.0*, 0.00D,999.9, 000000,
726400,14839, 19980312,   19.8,24,    1.3,24, 1034.5,24, 1007.6,24,   9.9,24,  10.8,24,  17.1,  21.0,   30.0*,  12.9*, 0.00D,999.9, 000000,
